#K-Path(1/A) Energy-Level(eV)
   1.58872    -31.208006
   1.62844    -31.211904
   1.66815    -31.216611
   1.70787    -31.221484
   1.74759    -31.225580
   1.78731    -31.227768
   1.82703    -31.227119
   1.86674    -31.223316
   1.90646    -31.216670
   1.94618    -31.207783
   1.98590    -31.197292
   2.02562    -31.185814
   2.06533    -31.173984
   2.10505    -31.162475
   2.14477    -31.152046
   2.18449    -31.143556
   2.22421    -31.137925
   2.26392    -31.135945
   2.26392    -31.135945
   2.30364    -31.135789
   2.34336    -31.135341
   2.38308    -31.134594
   2.42280    -31.133556
   2.46251    -31.132227
   2.50223    -31.130624
   2.54195    -31.128759
   2.58167    -31.126653
   2.62139    -31.124351
   2.66110    -31.121899
   2.70082    -31.119354
   2.74054    -31.116787
   2.78026    -31.114264
   2.81998    -31.111868
   2.85969    -31.109666
   2.89941    -31.107727
   2.93913    -31.106112
   2.97885    -31.104872
   3.01857    -31.104085
 
# Band-Index:   14
   3.01857    -31.103990
   2.97885    -31.103622
   2.93913    -31.103646
   2.89941    -31.104094
   2.85969    -31.104943
   2.81998    -31.106152
   2.78026    -31.107666
   2.74054    -31.109428
   2.70082    -31.111361
   2.66110    -31.113397
   2.62139    -31.115456
   2.58167    -31.117465
   2.54195    -31.119361
   2.50223    -31.121076
   2.46251    -31.122567
   2.42280    -31.123804
   2.38308    -31.124765
   2.34336    -31.125447
   2.30364    -31.125853
   2.26392    -31.125996
   2.26392    -31.125996
   2.22421    -31.128295
   2.18449    -31.134710
   2.14477    -31.144083
   2.10505    -31.155147
   2.06533    -31.166838
   2.02562    -31.178375
   1.98590    -31.189196
   1.94618    -31.198847
   1.90646    -31.206911
   1.86674    -31.212989
   1.82703    -31.216742
   1.78731    -31.218039
   1.74759    -31.217120
   1.70787    -31.214609
   1.66815    -31.211342
   1.62844    -31.208120
   1.58872    -31.205570
   1.54900    -31.204114
   1.50928    -31.203983
   1.50928    -31.203983
   1.46957    -31.204109
   1.42985    -31.205562
   1.39013    -31.208107
   1.35041    -31.211319
   1.31069    -31.214571
   1.27097    -31.217058
   1.23126    -31.217949
   1.19154    -31.216623
   1.15182    -31.212849
   1.11210    -31.206762
   1.07238    -31.198707
   1.03267    -31.189084
   0.99295    -31.178312
   0.95323    -31.166840
   0.91351    -31.155212
   0.87379    -31.144193
   0.83408    -31.134840
   0.79436    -31.128430
   0.75464    -31.126132
   0.75464    -31.126132
   0.71492    -31.125994
   0.67520    -31.125589
   0.63549    -31.124904
   0.59577    -31.123937
   0.55605    -31.122691
   0.51633    -31.121190
   0.47662    -31.119465
   0.43690    -31.117558
   0.39718    -31.115538
   0.35746    -31.113468
   0.31774    -31.111423
   0.27803    -31.109481
   0.23831    -31.107710
   0.19859    -31.106188
   0.15887    -31.104971
   0.11915    -31.104115
   0.07944    -31.103658
   0.03972    -31.103626
   0.00000    -31.103990
 
# Band-Index:   15
   0.00000    -30.784480
   0.03972    -30.785619
   0.07944    -30.788939
   0.11915    -30.794331
   0.15887    -30.801663
   0.19859    -30.810753
   0.23831    -30.821375
   0.27803    -30.833266
   0.31774    -30.846119
   0.35746    -30.859610
   0.39718    -30.873387
   0.43690    -30.887089
   0.47662    -30.900347
   0.51633    -30.912788
   0.55605    -30.924063
   0.59577    -30.933836
   0.63549    -30.941796
   0.67520    -30.947686
